species,survey_year,fmp_sub_area,rpn_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci,akfin_load_date
Spiny dogfish,2004,WY,WY0,19,19,5920.24387216059,5921.43329575164,1.18942359104676,692.018245479392,4475.73181341726,7168.87149130355,16413.8104349669,12259.7086769614,19983.93361819,2022-07-22T00:16:12Z
Spiny dogfish,2004,WY,WY100,38,36,9437.51221731888,9470.86586718918,33.3536498703015,1008.24815405156,7164.67621506745,11261.3726194248,16413.8104349669,12259.7086769614,19983.93361819,2022-07-22T00:16:12Z
Spiny dogfish,2004,WY,WY200,12,12,989.030866440436,987.105330512474,-1.92553592796207,216.455675630592,619.300648476643,1483.40420944843,16413.8104349669,12259.7086769614,19983.93361819,2022-07-22T00:16:12Z
Spiny dogfish,2004,WY,WY300500,3,1,35.2594019933555,34.4059415135714,-0.85346047978409,29.1343821582315,0,70.285298013245,16413.8104349669,12259.7086769614,19983.93361819,2022-07-22T00:16:12Z
Spiny dogfish,2005,AI,AI0,22,0,0,0,0,0,0,0,3.07586312668844,0,18.2988642328719,2022-07-22T00:16:12Z
Spiny dogfish,2005,AI,AI100,43,1,3.04452297820161,3.07586312668844,0.0313401484868314,2.93645992661879,0,18.2988642328719,3.07586312668844,0,18.2988642328719,2022-07-22T00:16:12Z
Spiny dogfish,2005,AI,AI200,16,0,0,0,0,0,0,0,3.07586312668844,0,18.2988642328719,2022-07-22T00:16:12Z
Spiny dogfish,2005,AI,AI300500,11,0,0,0,0,0,0,0,3.07586312668844,0,18.2988642328719,2022-07-22T00:16:12Z
Spiny dogfish,2005,BS,BS0,1,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2005,BS,BS100,58,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2005,BS,BS200400,32,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2005,BS,BS400600,5,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
