species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Common sharks,2004,AI,AI200,16,0,0,0,0,0,0,0,36.385736517898806,8.152811989659977,110.93183193474778
Common sharks,2004,AI,AI300500,13,0,0,0,0,0,0,0,36.385736517898806,8.152811989659977,110.93183193474778
Common sharks,2004,BS,BS0,3,0,0,0,0,0,0,0,1088.6648514055591,691.8025294807397,1838.8686240594336
Common sharks,2004,BS,BS100,59,18,1037.3155969907789,1035.2086274397163,-2.106969551062548,248.35309353748784,661.4653299520004,1734.4855413076518,1088.6648514055591,691.8025294807397,1838.8686240594336
Common sharks,2004,BS,BS200400,32,12,54.21702720095435,53.45622396584285,-0.7608032351114957,16.70241975940027,30.337199528739347,104.38308275178184,1088.6648514055591,691.8025294807397,1838.8686240594336
Common sharks,2004,BS,BS400600,9,0,0,0,0,0,0,0,1088.6648514055591,691.8025294807397,1838.8686240594336
Common sharks,2004,CGOA,CG0,114,67,2745.1078387826474,2748.980171298463,3.8723325158157422,502.9553518744237,1920.2671386438628,3848.9664220575446,7492.0436851594795,5621.522484558758,10043.395194291008
Common sharks,2004,CGOA,CG100,182,125,3743.802393714549,3731.88715674799,-11.91523696655895,426.7004379066346,3021.4480639466033,4676.3566056033815,7492.0436851594795,5621.522484558758,10043.395194291008
Common sharks,2004,CGOA,CG200,65,33,1009.5619946266614,1011.1763571130266,1.6143624863651667,204.0629504078702,679.8072819682923,1518.0721666300822,7492.0436851594795,5621.522484558758,10043.395194291008
Common sharks,2004,CGOA,CG300500,8,0,0,0,0,0,0,0,7492.0436851594795,5621.522484558758,10043.395194291008
Common sharks,2004,EY/SE,EY/SE0,17,12,1964.6934940403623,1948.0557066481776,-16.63778739218469,504.22331201016164,975.6375802038493,2956.6488751164957,4651.199381218131,2929.775108321332,6772.013732416208
Common sharks,2004,EY/SE,EY/SE100,65,51,2617.404962653943,2602.9163553575936,-14.488607296349528,391.3427742616725,1909.8428110426717,3484.046246268237,4651.199381218131,2929.775108321332,6772.013732416208
Common sharks,2004,EY/SE,EY/SE200,23,10,97.72799822189418,93.8820979425367,-3.8459002793574797,45.56138818299229,44.29471707481119,314.99209564552234,4651.199381218131,2929.775108321332,6772.013732416208
Common sharks,2004,EY/SE,EY/SE300500,9,2,6.505929578879779,6.345221269823039,-0.16070830905673983,3.9092484698000516,0,16.32651538595234,4651.199381218131,2929.775108321332,6772.013732416208
